entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda
16864,Yq3SEOW2m4WY,Yes,Yes,random,True,0.25
7164,YzoctgurhvHE,Yes,Yes,random,True,0.25
29021,YXWw7ZM1c_QA,Yes,No,random,True,0.25
24078,Y0_K6OKtoBBU,No,Yes,popular,True,0.25
19964,YSCow4mpBsGY,Yes,Yes,random,True,0.25
28485,YXi6V0LGvqoo,No,No,popular,True,0.25
25405,YQoEal_hKz4Q,No,No,adversarial,True,0.25
30222,Yo3mZR8OvPko,No,No,popular,True,0.25
4171,YUhCzD6EBJBU,No,Yes,random,True,0.25
25666,YQoEal_hKz4Q,No,No,popular,True,0.25
1558,YcPiSd5nJLrI,No,Yes,random,True,0.25
14595,YaMhu5eMQAsI,No,Yes,random,True,0.25
462,YSmdj6JFB9MQ,No,Yes,popular,True,0.25
1397,Yup2PpjTzyyc,Yes,Yes,adversarial,True,0.25
22964,YkF1KWybdRpM,Yes,Yes,popular,True,0.25
12864,YC8kR19NvynA,Yes,Yes,random,True,0.25
13401,Y8DLcBdC5UrE,Yes,No,popular,True,0.25
8062,YT32kii824pA,Yes,No,popular,True,0.25
576,YZ0IrCa4MvOA,No,No,popular,True,0.25
11073,YAJtNitYMa1I,Yes,Yes,popular,True,0.25
7079,Y6eX6bJOFftA,Yes,Yes,adversarial,True,0.25
18692,YY3lNEe-ZGF0,No,No,adversarial,True,0.25
12627,Yt1hj7se76wQ,Yes,Yes,random,True,0.25
13404,Ye9MWXS34o48,Yes,Yes,random,True,0.25
28092,YR8bHTHnF8j4,No,No,random,True,0.25
8542,YBL8ksJ0sTXk,No,Yes,popular,True,0.25
12195,Y9xoYx3lTJ9I,No,Yes,popular,True,0.25
1076,YqZEIs6tS5vk,No,Yes,popular,True,0.25
26556,Y350OCezayrk,No,No,random,True,0.25
30099,YoN0IcZaHD_8,No,No,random,True,0.25
11294,Yn74IYuCe_ms,No,No,popular,True,0.25
21597,Y2bq2lc3DLwM,No,Yes,adversarial,True,0.25
22392,Y-mb4Fw4Z0xg,No,Yes,popular,True,0.25
2128,Y0a9wVat2PWk,No,No,random,True,0.25
29147,YUjje3lSabsg,No,No,adversarial,True,0.25
4688,YItS07xtdi4s,No,Yes,random,True,0.25
15330,Y-oy0BkpMGAk,Yes,Yes,random,True,0.25
26424,YfPqj3nnwQOI,Yes,Yes,popular,True,0.25
16971,YI_vN_BFUr0Y,No,No,popular,True,0.25
14235,YwrQDkX0NbTA,No,No,popular,True,0.25
28792,Yt3VFlDiEKgY,Yes,No,adversarial,True,0.25
13370,YCfxWJ1Qoufg,Yes,No,adversarial,True,0.25
507,Ykx6Rj4MDIAw,No,Yes,random,True,0.25
13206,Y6cyKp3EDm-0,Yes,Yes,popular,True,0.25
16030,YpuZL08fzpXk,No,Yes,adversarial,True,0.25
26751,YXQxIXaX_7M0,Yes,No,random,True,0.25
29557,YvaujJ7msKfc,No,No,popular,True,0.25
22329,YRk-ujWKzPuc,No,Yes,adversarial,True,0.25
3658,Y7cHRSfbp7tc,No,No,adversarial,True,0.25
17445,YlTJLvSvjUZk,No,No,popular,True,0.25
29713,YndxkSQKxaak,No,Yes,adversarial,True,0.25
18826,YZ-SIyOChVh8,Yes,No,adversarial,True,0.25
13767,YZsTZ7jqbd9M,No,Yes,random,True,0.25
21501,YhiJB_95IWiE,No,Yes,adversarial,True,0.25
6668,Yu8bQf0SnCVI,No,No,random,True,0.25
18247,YZ-SIyOChVh8,Yes,Yes,random,True,0.25
2639,Yific_gRalg0,No,No,popular,True,0.25
19038,YwSHzVxdMiTo,No,No,popular,True,0.25
17825,YajheseWZmmU,Yes,No,adversarial,True,0.25
17655,YZY4aGEniU_E,No,Yes,random,True,0.25
25458,Y27HIamF8pKo,No,Yes,popular,True,0.25
867,Y9HVgYs8OOLc,Yes,No,popular,True,0.25
24088,Ye2rScj9UyMs,Yes,Yes,random,True,0.25
15426,Y1Uh74_rZ72k,Yes,No,adversarial,True,0.25
18138,YKVbmN9ZRg5Q,Yes,No,popular,True,0.25
17128,Yg6CY7qvu81k,Yes,Yes,random,True,0.25
31026,YPWjEfOkb6ro,Yes,No,popular,True,0.25
15828,Y5G6b_QWL3nY,No,Yes,adversarial,True,0.25
22350,Y9E8BmPZ9mWc,No,Yes,random,True,0.25
26301,YrvtA7c1I4xo,Yes,Yes,random,True,0.25
23452,YR_g4RpU9mO0,No,No,adversarial,True,0.25
19664,Yk4XyfaWVLEY,Yes,No,random,True,0.25
29405,YLF6x7B0Ppvo,No,Yes,popular,True,0.25
29465,YTWOgvDaDqlU,No,No,random,True,0.25
6291,Y11SEBDuoqSk,Yes,Yes,random,True,0.25
17058,YBa92IrXFvJo,Yes,Yes,adversarial,True,0.25
11258,YinSvboaSRwA,Yes,No,popular,True,0.25
16829,Y2JV3emH50XU,No,No,random,True,0.25
1762,Y_ezm-TpKj1w,Yes,Yes,random,True,0.25
27170,Y8ZH_PoK0clI,Yes,Yes,popular,True,0.25
13802,YPVvi2SDOjVc,Yes,Yes,random,True,0.25
92,YGOD8Bt5LfDE,Yes,Yes,random,True,0.25
22380,YFlk-X0gwjF4,Yes,Yes,popular,True,0.25
11701,YnU-AI3Cmc3M,Yes,Yes,random,True,0.25
19097,YkagkXkAVPNo,No,No,random,True,0.25
12227,YU3CAjsm1sec,No,No,random,True,0.25
18602,YSZ6CcXINiiE,Yes,Yes,random,True,0.25
5381,YqF72bT878gw,Yes,Yes,popular,True,0.25
13107,Y1N_DtRpdAp8,No,Yes,adversarial,True,0.25
12361,YhV4bDCBDCy0,No,Yes,random,True,0.25
880,YOpiWMltpj44,No,No,adversarial,True,0.25
23885,YyRoKi7rhSRo,No,No,popular,True,0.25
9787,Yy3-M1sonh3M,No,Yes,adversarial,True,0.25
22690,YoZaEHkfh5Eg,Yes,No,adversarial,True,0.25
27567,Y6pssFJ0m-kU,Yes,Yes,popular,True,0.25
633,YyfYNPWs7mWY,No,Yes,random,True,0.25
22319,YKJhGuhNHToA,No,Yes,random,True,0.25
20564,Y9dLLsZVRSZI,No,No,adversarial,True,0.25
545,Ykx6Rj4MDIAw,No,Yes,adversarial,True,0.25
717,YMe4npKmtchA,Yes,Yes,random,True,0.25
24511,Yy-RSojxgkDo,Yes,Yes,random,True,0.25
5223,YzIgGMlZENTs,Yes,Yes,adversarial,True,0.25
9167,YIvfaKPDWC00,Yes,Yes,popular,True,0.25
6389,YEbpOXac13yo,No,Yes,adversarial,True,0.25
18747,YD2Xc_jZllDY,Yes,Yes,random,True,0.25
22231,Ym_NCf-q4Gn0,Yes,Yes,adversarial,True,0.25
7318,Y1DKLyH3FixM,No,Yes,popular,True,0.25
31290,YeXj9OAik5cc,Yes,No,popular,True,0.25
5811,YGuizRlAQ8qQ,No,No,random,True,0.25
23842,Y8DQfjqPCTI8,Yes,Yes,random,True,0.25
18921,Y-AheI8Epim4,No,No,popular,True,0.25
27786,YBUAPM4D3-h8,Yes,Yes,popular,True,0.25
5292,YzIgGMlZENTs,Yes,Yes,popular,True,0.25
7627,YJBWJQCS4SvA,No,Yes,random,True,0.25
27915,Yv59uHr-B1no,No,No,popular,True,0.25
15170,Y4_Cak7gvly4,Yes,No,popular,True,0.25
10007,Y3RultJjvTWI,No,Yes,adversarial,True,0.25
28596,YHg6HxylRGDo,No,Yes,adversarial,True,0.25
16413,Y7WkB6pflr6o,Yes,Yes,random,True,0.25
929,Y4IeDBwyQ9ZQ,No,Yes,random,True,0.25
30751,Y77nElZGi5NU,Yes,Yes,adversarial,True,0.25
12199,Y5iTRKJqUIw8,Yes,Yes,adversarial,True,0.25
15647,YLCwSUVuTyvg,Yes,No,popular,True,0.25
27055,YB3O476LeuXY,No,Yes,adversarial,True,0.25
2426,YLs1zyPjs3k8,No,No,random,True,0.25
14464,Y4_Cak7gvly4,Yes,Yes,random,True,0.25
26135,Yy_OyLW9lBXU,No,No,random,True,0.25
2736,YPtW0cZVprJQ,No,Yes,adversarial,True,0.25
4168,YVQnmlf2OsUg,Yes,Yes,popular,True,0.25
28646,YBoe3MeEpn_c,No,Yes,popular,True,0.25
27705,Y3hzy-FL24no,Yes,No,adversarial,True,0.25
7109,YbUTOsLXYyxg,No,Yes,popular,True,0.25
30799,YJmWaRt8-u0s,No,Yes,adversarial,True,0.25
19935,YEBCH7TPgiPc,No,No,random,True,0.25
25491,Y4eyY1w2QyM0,Yes,Yes,adversarial,True,0.25
28475,YEY4p0_NJVQs,No,No,random,True,0.25
9229,Y-nQHwrRLfc0,Yes,Yes,popular,True,0.25
15975,YrBUCIK8JRLg,No,Yes,random,True,0.25
27924,YHkbCUN4V3TU,No,No,adversarial,True,0.25
11368,YMTIF_l_8d4Q,No,No,adversarial,True,0.25
13330,YAWGnTI0e2Fs,Yes,No,adversarial,True,0.25
23590,YQRtuOWWya30,Yes,Yes,random,True,0.25
28342,Y5K1mISHwggI,Yes,Yes,random,True,0.25
26003,YMkbP_8zJwXU,No,No,random,True,0.25
14440,Yos_2U4xqTqw,No,No,adversarial,True,0.25
1779,Yq46VXJ6JN9M,No,No,random,True,0.25
10841,YMTIF_l_8d4Q,No,No,random,True,0.25
2442,Y_w2pA1VeB40,No,No,adversarial,True,0.25
5026,Y1GgEpRZDWN0,No,Yes,random,True,0.25
15990,YTSnq6n8tElo,Yes,Yes,random,True,0.25
7048,YhGWarNR6xmg,No,Yes,random,True,0.25
11731,YUE3XnVFodMI,Yes,Yes,adversarial,True,0.25
25221,YpTJKJxaheI8,Yes,No,popular,True,0.25
21639,YRk-ujWKzPuc,No,Yes,random,True,0.25
21651,YmWqH2xwjkYA,No,No,adversarial,True,0.25
12932,YdZDgJzGtLLU,Yes,No,popular,True,0.25
21880,YYH4qi8Ul6v0,Yes,Yes,adversarial,True,0.25
12579,Yv7BaYF0kagM,Yes,Yes,random,True,0.25
5946,Y6OlHuvJR_Dk,No,Yes,popular,True,0.25
13361,Y3n05BjV7r7M,Yes,Yes,popular,True,0.25
25144,YgkWd1HugK2w,No,No,popular,True,0.25
5913,Y-DmjkgWa-rw,No,No,random,True,0.25
23040,YKnsKf9KoNds,Yes,No,adversarial,True,0.25
23787,Y9z2OwpftxUE,No,Yes,adversarial,True,0.25
2980,YWWkhzcmx3VE,Yes,Yes,popular,True,0.25
11245,Y2RjqBRzmxaM,No,No,adversarial,True,0.25
12619,YrN2rpLV3brs,No,Yes,random,True,0.25
23729,Y3ejndVEAcmQ,Yes,Yes,random,True,0.25
21107,YUAmDLPjNyMg,Yes,Yes,adversarial,True,0.25
30447,YmGa2JgAiKV8,No,Yes,popular,True,0.25
12467,Yh3UhoHIMfpw,Yes,No,popular,True,0.25
2695,Y1nUOGZgSzZo,No,Yes,popular,True,0.25
21733,Ya3GzZKxUTy8,Yes,Yes,popular,True,0.25
1162,YFR7BDRhMATo,Yes,No,popular,True,0.25
5024,YHeEa1GZpUGI,Yes,Yes,popular,True,0.25
22820,YBOB65Nd0pXo,No,Yes,random,True,0.25
26152,Y8GHLfJ6y6zA,Yes,No,popular,True,0.25
18591,YNlKlRKz8OKI,No,Yes,popular,True,0.25
13624,YBvw2gv1fcZw,Yes,Yes,popular,True,0.25
31267,Y-Sz4z0QwEuM,No,No,popular,True,0.25
6600,Y11SEBDuoqSk,Yes,Yes,adversarial,True,0.25
27391,Yw_Utn3CwAXE,No,Yes,popular,True,0.25
18035,YzF3xXn6NTyU,No,Yes,popular,True,0.25
7086,YQARuiRtfy-k,Yes,Yes,popular,True,0.25
7719,Yjs4dr5JusdM,No,Yes,random,True,0.25
9161,YnlC4UI4hZ60,No,No,random,True,0.25
5052,YqF72bT878gw,Yes,Yes,random,True,0.25
25097,Y6ZwYgzcN6Is,Yes,Yes,adversarial,True,0.25
11341,Y2RjqBRzmxaM,No,No,popular,True,0.25
5133,Y52IxrdTxGs4,No,Yes,popular,True,0.25
4598,Yfx4r_KuW6No,Yes,No,popular,True,0.25
6075,YoOMtaqvQ3_M,Yes,Yes,adversarial,True,0.25
14397,Y4pf-PIymDhU,No,Yes,random,True,0.25
19050,YsbW7XwwUtSU,No,No,random,True,0.25
24727,Y22L_3pBa1AI,No,Yes,popular,True,0.25
3924,YVQnmlf2OsUg,Yes,Yes,random,True,0.25
705,YuhSDBwVrEdo,Yes,No,popular,True,0.25
4554,YXf5LjaE_JQ0,Yes,Yes,random,True,0.25
28909,YR8bHTHnF8j4,No,No,adversarial,True,0.25
13675,YlYhwCRX2wNc,No,No,popular,True,0.25
7901,Yj0KvrVE_Oww,Yes,No,random,True,0.25
8248,YPMMdAKZxI_I,No,No,adversarial,True,0.25
22748,YR_g4RpU9mO0,No,No,random,True,0.25
12361,YnU-AI3Cmc3M,Yes,No,popular,True,0.25
15552,YLVvS3s9dFKw,No,Yes,adversarial,True,0.25
3913,YjOYvIISk--4,Yes,Yes,adversarial,True,0.25
6930,YJQz40TkjymY,Yes,Yes,random,True,0.25
12770,YrPkCYq4Zjwk,No,Yes,random,True,0.25
2735,YL2dyilgQ8iM,No,Yes,random,True,0.25
26195,Y3qTL7QRk-tg,No,Yes,random,True,0.25
